"./data/tempData/16832.c 7,5,143 25,5,143 143,6,55 241,5,143 16,5,143 143,6,15 7,5,5 55,17,143 593,161,55 593,162,143 143,7,15 593,162,143 593,161,15 16,17,143 593,161,16 593,162,143 241,17,143 16,17,143 560,161,16 560,162,143 241,459,560 143,460,560 143,2172,16 143,7,25 143,7,55 15,17,143 3383,162,143 3383,161,55 143,165,15 55,166,15 55,163,143 143,460,3383 25,459,3383 25,3097,143 25,17,143 14,7,585 25,862,14 143,861,14 143,500,585 25,17,143 16,17,143 143,7,241 1444,161,25 1444,162,143 25,166,16 143,165,16 143,164,143 16,163,143 143,164,143 143,165,241 143,7,55 1344,162,143 1344,161,55 143,168,1344 241,169,1344 241,243,143 143,7,25 14,7,585 143,873,14 25,872,14 25,886,585 55,17,143 1344,161,55 1344,162,143 14,3130,1344 585,3705,1344 585,60434,55 14,23683,1444 585,12497,1444 585,51491,25 143,41258,143 55,48635,143 55,41256,25 7,62,25 143,61,25 143,60,143 25,59,143 143,60,143 143,61,55 143,61,241 55,62,241 55,59,143 241,62,16 143,61,16 143,60,143 16,59,143 143,60,143 143,61,15 143,61,7 15,62,7 15,59,5 7,63,593 5,64,593 5,1573,55 55,169,593 143,168,593 143,241,143 143,168,593 15,169,593 15,170,16 16,2955,241 143,2958,241 143,2953,143 16,6267,143 143,6266,143 143,6912,25 15,23680,25 143,78159,25 143,23678,143 21,2,6 21,78,7 6,79,7 6,80,143"
"./data/tempData/32471.c 27,5,5 9,5,5 5,7,9 10,8,27 10,9,5 27,10,5 27,11,9 27,17,5 5,7,9 873,162,5 873,161,9 27,459,873 5,460,873 5,3096,5 27,17,5 71,8,27 71,161,27 27,565,27 27,564,5 27,62,9 5,61,9 5,60,5 9,63,10 5,64,10 5,65,27 5,655,27 9,663,27 9,653,5 5,4328,71 9,4329,71 9,4330,27 27,245,12 5,244,12 5,2,6 5,78,27 6,79,27 6,80,5 5,171,15 5,6,25 22,5,5 16,5,5 7,5,5 97,5,5 7,17,5 7,16,12 5,15,12 5,7,25 5,15,12 25,16,12 5,7,16 7,17,5 5,25,7 16,22,7 16,21,5 15,17,5 15,2372,199 5,2371,199 7,24560,15 5,22791,15 5,22448,5 7,17,5 5,7,15 15,17,5 15,1657,199 5,1656,199 5,1535,15 15,1533,15 15,1532,5 15,17,5 15,432,12 5,431,12 15,17,5 873,161,15 873,162,5 97,17,5 97,16,12 5,15,12 5,7,97 7,17,5 5,466,7 97,467,7 97,468,5 5,7,97 22,17,5 22,16,12 5,15,12 22,17,5 5,7,7 97,17,5 97,106,20 5,107,20 5,173,97 7,113,97 7,112,5 22,114,5 5,110,5 5,109,7 22,17,5 5,7,16 97,17,5 5,25,97 16,22,97 16,21,5 16,17,5 97,17,5 16,22,97 5,25,97 5,20,5 97,3514,199 5,3513,199 97,14645,16 5,3178,16 5,3177,5 5,105,22 12,99,22 12,100,5 5,328,22 20,141,22 20,140,5 22,186,5 5,605,5 5,184,16 25,17,5 5,7,25 16,17,5 5,7,97 16,21,5 5,20,5 5,25,97 5,7381,16 25,7382,16 25,7383,5 25,824,5 5,306,5 5,305,25 5,113386,25 199,75356,25 199,75357,5 5,601,5 12,31,5 12,30,97 7,469,5 5,32,5 5,470,97 5,149,22 97,148,22 97,424,5 5,3179,873 12,434,873 12,35812,15 15,61368,97 5,61367,97 5,113387,5 5,7,25 5,61,22 25,62,22 25,59,5 22,62,16 5,61,16 5,60,5 16,62,7 5,61,7 5,60,5 7,62,97 5,61,97 5,60,5 97,217,7 5,228,7 5,215,5 5,230,5 12,234,5 12,233,25 25,8140,5 12,28,5 12,27,16 5,26841,7 199,46252,7 199,46253,5 7,6972,5 5,6973,5 5,6974,15 5,6534,15 199,14707,15 199,14706,5 5,2,873 5,721,5 873,221,5 873,220,15 5,226,5 15,225,5 15,269,25 5,15878,5 12,1968,5 12,1969,873"
"./data/tempData/22000.c 15,5,5 5,6,25 22,5,5 7,5,5 5,6,16 9,5,5 228,5,5 5,7,22 5,15,12 22,16,12 9,17,5 10,8,27 10,93,9 27,11,9 27,10,5 71,8,18 228,17,5 228,16,12 5,15,12 7,17,5 7,16,20 5,15,20 7,17,5 5,7,9 7,468,5 5,471,5 5,466,9 5,7,7 16,17,5 5,7,7 5,2371,199 7,2372,199 16,2373,5 5,2374,5 5,2375,7 5,7,25 5,7,7 5,7,16 5,251,5 7,250,5 7,578,16 5,10005,199 16,10004,199 5,2928,5 25,2929,5 25,2930,7 5,7,7 5,2371,216 7,2372,216 7,8242,12 216,19756,12 16,17,5 16,38,216 5,39,216 5,7,25 5,39,216 25,38,216 5,11473,5 216,8672,5 216,8671,25 216,144493,16 12,10315,16 12,10314,5 5,7,228 5,7,7 5,7,7 5,1826,5 7,1825,5 7,2870,7 5,26861,5 228,26709,5 228,26708,7 25,146642,5 216,144208,5 216,144207,228 7,10006,5 199,10007,5 199,10008,25 16,146643,5 199,145087,5 199,145088,7 5,519,7 20,30,7 20,31,5 5,32,5 9,469,5 9,82,7 5,989,16 7,523,16 7,522,5 228,17,5 71,8,27 71,161,228 27,565,228 27,564,5 15,59,5 5,60,5 5,61,25 5,61,22 25,62,22 25,59,5 22,62,7 5,61,7 5,60,5 7,59,5 5,60,5 5,61,16 5,61,9 16,62,9 16,59,5 9,62,228 5,61,228 5,60,5 228,216,5 5,215,5 5,228,22 22,2078,10 12,2076,10 12,2077,27 9,661,71 5,660,71 5,1383,18 71,3753,228 18,3754,228 18,3755,5 5,75,7 12,76,7 12,77,5 5,144344,71 7,144345,71 7,144346,27 228,245,12 5,244,12 5,2,6 5,78,15 6,79,15 6,80,5"
"./data/tempData/910.c 31,5,65 465,6,16 65,6,8 5,6,9 7,5,5 59,5,65 65,6,8 65,6,31 15,5,465 5,7,9 10,8,27 10,9,5 27,10,5 27,11,9 5,7,7 5,15,12 7,16,12 5,7,7 5,7,9 5,97,5 7,151,5 7,95,9 7,17,5 15,17,465 7,17,5 15,22,7 465,25,7 465,20,5 465,7,16 7,17,5 465,25,7 16,22,7 16,21,5 10,8,217 10,55,15 217,42,15 217,41,465 7,1070,465 5,1071,465 5,1072,16 7,203,5 12,100,5 12,99,7 5,102,7 9,101,7 9,152,5 7,154,10 5,153,10 5,156,217 31,17,65 465,7,15 465,291,12 15,292,12 16,17,465 16,292,12 465,291,12 15,427,16 12,446,16 12,447,465 31,428,465 65,429,465 65,430,15 65,7,8 65,7,31 465,7,15 465,291,12 15,292,12 65,6873,465 31,6872,465 31,7371,15 65,1531,65 8,1532,65 8,1533,31 7,17,5 7,16,20 5,15,20 5,7,7 9,17,5 5,96,9 7,95,9 7,151,5 7,17,5 65,7,31 465,7,15 7,17,5 465,25,7 15,22,7 15,21,5 16,17,465 5,7,7 16,21,5 465,20,5 465,25,7 7,427,16 5,445,16 5,425,465 65,429,465 31,428,465 31,448,15 65,7,8 65,7,31 465,7,15 7,17,5 465,25,7 15,22,7 15,21,5 65,6873,465 31,6872,465 31,7371,15 65,1531,65 8,1532,65 8,1533,31 8,17,65 8,17,65 8,475,8 65,476,8 65,477,65 65,7,59 8,17,65 8,17,65 8,578,8 65,252,8 65,251,65 65,999,8 59,584,8 59,583,65 65,7,59 65,431,93 59,432,93 71,8,74 71,8,73 59,433,71 93,434,71 93,435,74 71,436,71 74,437,71 74,438,73 8,3764,65 65,3191,65 65,3190,59 59,17,65 65,7,8 8,17,65 65,252,8 8,578,8 8,250,65 59,583,65 65,582,65 65,999,8 59,17,65 59,432,93 65,431,93 71,8,72 71,8,73 65,3179,71 93,434,71 93,435,72 71,436,71 72,437,71 72,438,73 8,3189,59 65,3190,59 65,3191,65 8,5206,65 65,5207,65 65,1337,59 71,7372,59 73,7373,59 73,7374,65 5,3187,65 7,3186,65 7,7209,8 7,7375,8 5,7376,8 5,7377,65 5,138,5 20,100,5 20,99,7 9,101,7 5,102,7 5,103,5 7,522,65 5,521,65 5,989,31 31,59,465 65,60,465 65,61,16 465,60,65 16,59,65 16,62,8 65,60,5 8,59,5 8,62,9 5,61,7 9,62,7 9,59,5 7,62,59 5,61,59 5,60,65 59,59,65"
"./data/tempData/21320.c 5,6,9 5,6,25 15,5,5 23,5,5 22,5,5 5,6,16 143,6,23 23,5,143 451,5,5 5,6,97 7,5,5 143,7,23 143,7,23 10,8,405 10,162,143 405,564,143 405,565,23 143,164,143 23,163,143 23,166,23 22,17,5 22,16,12 5,15,12 143,7,23 5,7,22 143,20,5 23,21,5 23,22,22 5,84,26 22,85,26 5,7,15 22,17,5 5,25,22 15,22,22 15,21,5 23,17,143 5,7,22 23,21,5 143,20,5 143,25,22 5,1205,12 22,1420,12 22,3013,23 5,2184,23 5,2183,143 22,17,5 22,41468,22 12,12176,22 12,12175,5 22,47584,5 26,16385,5 26,16384,15 97,17,5 97,16,12 5,15,12 23,17,143 5,7,97 23,21,5 143,20,5 143,25,97 5,84,26 97,85,26 16,17,5 97,17,5 16,22,97 5,25,97 5,20,5 143,7,23 97,17,5 143,25,97 23,22,97 23,21,5 97,1420,12 5,1205,12 97,2182,143 5,2183,143 5,2184,23 5,7,97 5,45561,5 12,12175,5 12,12176,97 97,115119,16 26,16384,16 26,16385,5 5,7,451 5,15,12 451,16,12 23,17,5 23,16,12 5,15,12 5,7,22 5,431,12 22,432,12 5,7,97 5,431,12 97,432,12 22,21875,5 12,12197,5 12,12198,97 25,17,5 5,7,451 25,21,5 5,20,5 5,25,451 5,7,15 5,7,22 5,107,20 22,106,20 5,255,5 15,478,5 15,253,22 16,17,5 97,17,5 97,106,20 5,107,20 16,253,97 5,254,97 5,255,5 5,7,23 5,10429,5 20,66762,5 20,66763,23 22,148472,16 20,93267,16 20,93266,5 5,2177,5 451,2176,5 451,3012,15 5,7,23 25,17,5 5,7,451 25,21,5 5,20,5 5,25,451 5,21259,199 451,21260,199 5,1998,25 23,1997,25 23,2006,5 5,7,25 5,7,451 5,20,5 25,21,5 25,22,451 25,17,5 5,7,451 25,21,5 5,20,5 5,25,451 5,19754,199 451,19753,199 5,22455,25 451,22450,25 451,22454,5 5,7,22 5,7,97 5,7,451 5,10790,5 23,128018,5 23,11352,23 451,74140,5 199,22457,5 199,22456,25 451,148473,5 199,10350,5 199,10351,22 5,11848,5 22,11849,5 22,11850,97 5,10419,5 97,10418,5 97,10721,451 97,148474,25 12,148475,25 12,148476,5 22,17,5 22,432,12 5,431,12 5,7,25 5,7,451 5,20,5 25,21,5 25,22,451 15,17,5 5,7,22 5,107,20 22,106,20 15,478,5 5,255,5 5,254,22 23,17,5 22,11771,23 20,66763,23 20,66762,5 5,2178,15 451,3012,15 451,2176,5 5,7,23 5,7,25 451,17,5"
"./data/tempData/29205.c 5,6,16 44,5,5 97,5,5 22,5,5 52,5,5 15,5,5 59,5,5 25,5,5 9,5,5 5,6,7 27,5,5 46,5,5 5,7,16 5,15,20 16,16,20 5,7,46 5,15,20 46,16,20 5,7,44 5,15,12 44,16,12 7,17,5 7,16,68 5,15,68 5,7,22 5,15,20 22,16,20 5,7,97 5,15,20 97,16,20 5,7,59 5,15,68 59,16,68 5,7,52 5,15,68 52,16,68 9,17,5 10,8,27 10,93,9 27,11,9 27,10,5 5,7,16 9,17,5 5,466,9 16,467,9 16,468,5 5,7,15 16,17,5 5,25,16 15,22,16 15,21,5 10,8,27 10,40,5 27,41,5 27,42,15 16,17,5 16,1104,16 5,1103,16 5,2690,5 9,12034,10 5,12035,10 5,12036,27 16,17,5 16,17,5 16,106,68 5,107,68 16,584,16 5,999,16 5,582,5 5,7,27 5,7,16 5,473,5 27,472,5 27,509,16 5,7,97 27,17,5 27,115,20 5,116,20 5,773,27 97,772,27 97,1440,5 5,7,7 5,7,27 5,116,20 27,115,20 5,774,5 7,1440,5 7,772,27 5,7,15 97,17,5 5,25,97 15,22,97 15,21,5 15,17,5 7,17,5 15,22,7 5,25,7 5,20,5 97,4067,15 5,2325,15 5,2324,5 59,17,5 7,17,5 59,509,7 5,474,7 5,473,5 59,17,5 27,17,5 59,467,27 5,466,27 5,471,5 5,7,15 59,17,5 5,25,59 15,22,59 15,21,5 5,7,15 5,7,59 5,116,20 59,115,20 5,119,5 15,126,5 15,117,59 59,86,5 5,87,5 5,88,15 5,7,59 59,17,5 59,115,20 5,116,20 5,305,59 59,304,59 59,824,5 59,121123,5 20,7849,5 20,7848,59 27,79818,5 5,25278,5 5,109021,15 27,17,5 5,7,27 5,107,20 27,106,20 27,583,5 5,582,5 5,999,27 5,7,7 7,17,5 5,474,7 7,509,7 7,472,5 7,12037,59 5,12038,59 5,12039,5 5,18874,27 20,6688,27 20,6687,5 27,3763,5 20,7211,5 20,7210,7 7,17,5 7,17,5 7,115,20 5,116,20 7,304,7 5,305,7 5,306,5 7,6037,59 5,12381,59 5,6035,5 7,14725,7 5,37114,7 5,35141,5 27,124837,5 20,124838,5 20,124839,15 97,17,5 5,7,52 5,7,7 52,17,5 5,474,52 7,509,52 7,472,5 59,17,5 5,7,52 59,472,5 5,473,5 5,474,52 5,124840,97 20,124841,97 20,124842,5 97,2022,5 5,728,5 5,727,52 5,6973,5 52,6972,5 52,7556,7 52,232,59 5,231,59 5,230,5"
"./data/tempData/883.c 65,6,15 5,6,7 337,5,65 65,6,59 52,5,65 5,6,9 65,6,16 1106,5,65 33,17,14 5,7,9 33,193,5 14,526,5 14,191,9 33,17,14 15,17,65 16,17,65 15,192,16 65,191,16 65,526,65 33,270,15 14,196,15 14,195,65 337,17,65 65,7,16 65,7,15 65,836,65 16,837,65 16,838,15 337,1532,65 65,1531,65 65,1535,16 7,17,5 7,16,20 5,15,20 5,7,7 5,7,9 5,97,5 7,151,5 7,95,9 7,17,5 14,7,33 65,7,59 65,7,52 65,526,65 59,193,65 59,192,52 14,195,65 33,194,65 33,270,59 1106,17,65 52,17,65 59,17,65 52,838,59 65,844,59 65,836,65 1106,1533,52 65,1535,52 65,1531,65 1106,17,65 65,7,337 1106,250,65 65,251,65 65,252,337 65,645,93 337,646,93 49,17,14 117,17,14 72,1322,117 72,1321,14 49,299,72 14,298,72 14,2007,117 337,6927,49 93,3817,49 93,3818,14 337,17,65 1106,17,65 337,578,1106 65,252,1106 65,251,65 1106,646,93 65,645,93 14,7,49 117,17,14 74,1322,117 74,1321,14 14,298,74 49,299,74 49,1324,117 65,8991,14 93,3818,14 93,3817,49 1106,17,65 337,17,65 1106,578,337 65,252,337 65,251,65 306,8528,1106 306,8527,65 337,8992,93 65,8993,93 49,17,14 117,17,14 73,1322,117 73,1321,14 49,299,73 14,298,73 14,2007,117 65,8994,49 93,8995,49 93,8996,14 65,1534,1106 52,936,1106 52,935,65 59,656,1106 65,657,1106 65,658,65 117,8997,337 14,8998,337 14,8999,65 117,9000,306 14,9001,306 14,9002,1106 5,138,5 20,100,5 20,99,7 5,102,7 9,101,7 9,152,5 7,274,14 5,534,14 5,272,33 65,60,5 15,59,5 15,62,7 5,61,337 7,62,337 7,59,65 337,59,65 65,60,65 65,61,59 65,61,52 59,62,52 59,59,65 52,59,5 65,60,5 65,61,9 5,60,65 9,59,65 9,62,16 65,61,1106 16,62,1106 16,59,65 1106,204,33 65,205,33 65,206,14 5,1948,33 9,1947,33 9,2016,14 16,936,337 65,1534,337 65,934,65 65,1454,7 15,1453,7 15,1950,5 117,9003,12 14,9004,12 5,2,6 5,190,65 6,80,65 6,79,15"
"./data/tempData/50757.c 25,5,143 8,5,5 22,5,5 25,5,143 7,5,5 25,5,143 9,5,5 5,6,54 143,7,25 5,7,54 9,17,5 9,16,12 5,15,12 143,7,25 593,162,143 593,161,25 5,7,7 5,15,12 7,16,12 143,7,25 25,17,143 25,292,12 143,291,12 143,123,25 25,124,25 25,125,143 25,17,143 143,7,25 143,291,20 25,292,20 25,125,143 143,174,143 143,123,25 25,17,143 7,17,5 25,22,7 143,25,7 143,20,5 7,85,12 5,84,12 25,17,143 7,17,5 25,22,7 143,25,7 143,20,5 143,7,25 7,2807,143 5,4124,143 5,2805,25 54,17,5 5,7,7 54,21,5 5,20,5 5,25,7 5,23,20 7,24,20 5,7,54 5,7,7 5,20,5 54,21,5 54,22,7 5,2569,20 7,2568,20 143,20005,54 25,24087,54 25,16902,5 7,261,5 20,12812,5 20,12811,54 5,7,7 9,17,5 7,37708,5 20,37709,5 20,37710,7 5,727,9 7,726,9 7,2022,5 5,16718,25 12,16173,25 12,16172,143 8,17,5 8,16,12 5,15,12 7,17,5 7,16,12 5,15,12 7,17,5 9,17,5 9,106,20 5,107,20 7,108,9 5,109,9 5,110,5 5,7,7 22,17,5 5,7,7 5,116,20 7,115,20 22,824,5 5,306,5 5,305,7 5,7,54 22,17,5 5,25,22 54,22,22 54,21,5 22,3310,12 5,3311,12 22,17,5 5,36044,22 12,16023,22 12,16024,5 54,17,5 7,17,5 54,22,7 5,25,7 5,20,5 5,7,54 5,7,22 5,20,5 54,21,5 54,22,22 7,5184,5 5,5185,5 5,5186,54 5,37711,20 22,37712,20 5,7,54 7,17,5 5,25,7 54,22,7 54,21,5 54,17,5 5,7,22 54,21,5 5,20,5 5,25,22 5,23,12 22,24,12 7,22519,54 5,14510,54 5,14509,5 5,7,7 22,17,5 71,8,11 71,162,5 11,564,5 11,565,7 5,165,22 7,166,22 7,163,5 8,17,5 8,16,20 5,15,20 22,37713,71 12,36815,71 12,37714,11 22,2955,8 5,2958,8 5,2953,5 5,2615,113 20,4911,113 22,37715,5 20,23834,5 20,23835,54 7,37716,5 20,15870,5 20,15869,54 22,37717,54 5,37718,54 5,37719,5 5,105,7 12,99,7 12,100,5 5,581,5 20,147,5 20,146,7 5,989,22 7,523,22 7,522,5 5,75,7 12,76,7 12,77,5 5,7,8 5,692,20 8,691,20 20,37720,5 113,37721,5 113,37722,8 25,62,8 143,61,8 143,60,5 8,62,22 5,61,22 5,60,5 22,62,25 5,61,25 5,60,143 25,62,7 143,61,7"
"./data/tempData/7422.c 171,6,66 9,5,5 22,5,5 5,6,64 97,5,5 15,5,5 9,17,5 10,8,27 10,93,9 27,11,9 27,10,5 97,17,5 97,16,12 5,15,12 5,7,97 9,17,5 5,96,9 97,95,9 97,151,5 5,7,97 66,17,171 5,7,97 66,21,5 171,20,5 171,25,97 10,8,27 10,55,66 27,42,66 27,41,171 5,138,5 12,100,5 12,99,97 9,152,5 5,103,5 5,102,97 5,52,10 97,53,10 97,54,27 22,17,5 22,16,20 5,15,20 22,17,5 9,17,5 22,95,9 5,96,9 5,97,5 5,7,22 7,5,5 7,17,5 7,16,12 5,15,12 5,7,7 5,7,9 5,7,22 5,251,5 9,250,5 9,578,22 5,110,5 7,114,5 7,108,9 5,7,7 66,17,171 7,17,5 66,22,7 171,25,7 171,20,5 171,7,66 7,17,5 7,115,20 5,116,20 171,118,7 66,117,7 66,126,5 7,122,171 5,213,171 5,120,66 15,17,5 66,17,171 7,17,5 7,115,20 5,116,20 66,117,7 171,118,7 171,119,5 15,124,66 5,123,66 5,174,171 171,7,66 5,7,7 5,116,20 7,115,20 171,119,5 66,126,5 66,117,7 171,7,66 5,7,7 171,20,5 66,21,5 66,22,7 7,181,171 20,997,171 20,998,66 171,7,66 7,17,5 171,25,7 66,22,7 66,21,5 15,17,5 7,310,15 5,311,15 5,312,5 5,580,171 20,133,171 20,134,66 5,131,171 7,177,171 7,26,66 5,329,15 20,137,15 20,136,5 5,138,5 12,100,5 12,99,7 5,581,5 22,322,5 22,287,7 5,286,66 7,144,66 7,143,171 7,188,7 5,187,7 5,268,5 5,105,22 20,99,22 20,100,5 9,152,5 5,103,5 5,102,22 5,290,7 22,579,7 22,288,5 5,7,64 5,15,12 64,16,12 5,7,64 9,17,5 5,96,9 64,95,9 64,151,5 5,7,64 66,17,171 5,7,64 66,21,5 171,20,5 171,25,64 5,19754,68 64,19753,68 64,19764,12 68,19756,12 64,17,5 9,17,5 9,106,20 5,107,20 64,2320,9 5,2321,9 5,2322,5 64,17,5 9,17,5 9,106,68 5,107,68 64,2320,9 5,2321,9 5,2322,5 5,20023,64 20,13584,64 20,13585,5 66,17,171 5,7,64 66,21,5 171,20,5 171,25,64 71,8,27 71,497,66 27,498,66 27,499,171 171,7,66 64,17,5 171,25,64 66,22,64 66,21,5 71,8,27 71,596,171 27,499,171 27,498,66 5,12804,71 68,20024,71 68,20025,27 5,11953,71 64,1632,71 64,19833,27"
"./data/tempData/12211.c 52,5,5 5,6,7 5,6,9 8,5,5 5,6,8 9,17,5 10,8,27 10,93,9 27,11,9 27,10,5 7,17,5 7,16,12 5,15,12 5,7,7 9,17,5 5,96,9 7,95,9 7,151,5 7,17,5 5,7,52 7,17,5 5,25,7 52,22,7 52,21,5 5,7,8 7,17,5 5,25,7 8,22,7 8,21,5 8,17,5 7,17,5 8,22,7 5,25,7 5,20,5 10,8,141 10,40,5 141,41,5 141,42,52 7,1070,5 5,1071,5 5,1072,8 7,1208,8 5,1072,8 5,1071,5 5,138,5 12,100,5 12,99,7 9,101,7 5,102,7 5,103,5 7,53,10 5,52,10 5,104,141 7,17,5 7,16,12 5,15,12 7,17,5 9,17,5 7,95,9 5,96,9 5,97,5 7,17,5 5,7,52 5,7,7 5,20,5 52,21,5 52,22,7 5,19754,173 7,19753,173 7,19794,12 173,9014,12 5,7,52 5,7,7 5,20,5 52,21,5 52,22,7 5,19754,67 7,19753,67 7,19764,12 67,19756,12 173,66897,5 12,20448,5 12,20447,52 5,7,52 5,7,7 5,20,5 52,21,5 52,22,7 5,19754,971 7,19753,971 7,19794,12 971,9014,12 67,66540,5 12,66541,5 12,66542,52 8,17,5 7,17,5 8,22,7 5,25,7 5,20,5 5,7,8 7,17,5 5,25,7 8,22,7 8,21,5 7,24,12 5,23,12 8,17,5 5,7,7 8,21,5 5,20,5 5,25,7 5,23,1815 7,24,1815 5,7,8 7,17,5 5,25,7 8,22,7 8,21,5 1815,4462,1811 7,4541,1815 5,4540,1815 5,4540,1811 5,7,8 7,17,5 5,25,7 8,22,7 8,21,5 1811,4462,1815 1815,46321,1811 1815,46321,1815 7,4541,1815 5,4540,1815 5,72123,1811 8,17,5 5,7,7 8,21,5 5,20,5 5,25,7 1815,4462,674 1811,46321,1815 1811,46321,674 1815,46321,1811 1815,66428,1815 5,4540,1815 7,4541,1815 7,46798,1811 8,17,5 7,17,5 8,22,7 5,25,7 5,20,5 674,4462,1815 1815,46321,674 1815,46321,1815 1811,46321,1815 1811,66428,674 1815,46321,1811 1815,66428,1815 7,4541,1815 5,4540,1815 5,72123,1811 8,17,5 7,17,5 8,22,7 5,25,7 5,20,5 1815,4462,674 674,46321,1815 674,46321,674 1815,46321,674 1815,66428,1815 1811,46321,1815 1811,66428,674 1815,46321,1811 1815,66428,1815 7,4541,1815 5,4540,1815 5,72123,1811 8,17,5 5,7,7 8,21,5 5,20,5 5,25,7 674,4462,1815 1815,46321,674 1815,46321,1815 674,46321,1815 674,66428,674 1815,46321,674 1815,66428,1815 1811,46321,1815 1811,66428,674 1815,46321,1811 1815,66428,1815 5,4540,1815 7,4541,1815 7,46798,1811 5,7,8 7,17,5"
"./data/tempData/11421.c 25,5,5 27,5,5 5,6,59 16,5,5 64,5,5 5,6,8 5,6,46 15,5,5 59,17,5 59,16,12 5,15,12 15,17,5 15,691,12 5,692,12 16,17,5 16,691,12 5,692,12 5,7,25 5,692,12 25,691,12 5,7,27 5,692,12 27,691,12 5,7,64 5,692,12 64,691,12 46,17,5 46,691,12 5,692,12 64,10665,46 12,10178,46 12,10177,5 27,27590,5 12,8387,5 12,8386,64 25,27590,5 12,8387,5 12,8386,27 5,21740,5 12,8387,5 12,8386,25 5,8385,16 12,8386,16 12,8387,5 59,17,5 15,17,5 5,7,16 5,7,25 5,7,27 64,17,5 5,7,46 10,8,203 10,93,15 203,11,15 203,10,5 15,13,5 5,12,5 5,94,16 5,12,5 16,13,5 16,14,25 5,12,5 25,13,5 25,14,27 5,94,64 27,14,64 27,13,5 64,13,5 5,12,5 5,94,46 5,7,15 5,692,12 15,691,12 5,7,16 5,692,12 16,691,12 25,17,5 25,691,12 5,692,12 5,7,27 5,692,12 27,691,12 64,17,5 64,691,12 5,692,12 46,17,5 46,691,12 5,692,12 5,11949,46 12,10178,46 12,10177,5 27,21739,64 12,8386,64 12,8387,5 5,21740,5 12,8387,5 12,8386,27 16,21739,25 12,8386,25 12,8387,5 15,27590,5 12,8387,5 12,8386,16 5,176964,12 12,176425,12 8,17,5 5,7,15 5,7,27 5,180,5 15,246,5 15,178,27 623,5286,5 623,13025,15 5,80560,9728 27,66512,9728 64,17,5 64,1660,822 5,1661,822 5,7,46 16,17,5 16,1660,822 5,1661,822 25,17,5 5,9666,25 822,52153,25 822,52154,5 5,2948,16 46,2936,16 46,3892,5 5,9142,5 822,11293,5 822,11292,46 27,176965,64 9728,55272,64 9728,55273,5 8,176513,623 5,176514,623 5,176966,5 5,7,59 5,692,20 59,691,20 8,17,5 71,8,27 71,161,8 27,565,8 27,564,5 71,8,18 5,7,8 71,8,27 71,162,5 27,564,5 27,565,8 71,1,71 18,679,71 18,3792,27 59,3705,71 20,3131,71 20,3132,27 8,1806,71 5,1805,71 5,20093,18 59,1106,10 5,1107,10 5,1108,203 5,15724,5 46,17066,5 46,15722,15 12,176427,8 12,36565,8 12,36564,5 25,153507,5 5,153506,5 5,176967,59 12,176968,59 12,176969,5 25,62,27 5,61,27 5,60,5 27,59,5 5,60,5 5,61,59 5,61,16 59,62,16 59,59,5 16,62,64 5,61,64 5,60,5 64,59,5 5,60,5 5,61,8 5,60,5 8,59,5 8,62,46 5,61,15 46,62,15 46,59,5 15,217,59 5,228,59 5,215,5 5,176970,15"
